Timestamp,year,CCT,CVA,ECA,ELU,FRE,LAX,MX,NCT,NE,NVA,NW,PAC,SDG,SW
7979,2016,0.84,0.8,0.18,0,0,0.1,0,0.9,0.12,0.53,0.89,0.07,0.86,0
7980,2016,0.89,0.85,0.29,0,0,0.14,0,0.9,0.13,0.52,0.9,0.08,0.88,0
7981,2016,0.89,0.87,0.35,0.01,0.01,0.14,0,0.9,0.11,0.49,0.9,0.09,0.89,0
7982,2016,0.88,0.88,0.42,0.02,0.01,0.16,0,0.9,0.1,0.45,0.9,0.11,0.89,0
7983,2016,0.86,0.88,0.46,0.03,0.01,0.18,0,0.9,0.09,0.42,0.86,0.15,0.86,0
7984,2016,0.76,0.87,0.39,0.03,0,0.2,0.01,0.9,0.09,0.4,0.67,0.15,0.82,0
7985,2016,0.53,0.69,0.33,0.04,0,0.21,0.02,0.9,0.09,0.39,0.43,0.13,0.84,0
7986,2016,0.44,0.59,0.35,0.04,0.01,0.25,0.04,0.9,0.08,0.43,0.3,0.19,0.86,0
7987,2016,0.38,0.53,0.3,0.04,0.03,0.26,0.06,0.9,0.06,0.43,0.17,0.25,0.87,0
7988,2016,0.39,0.46,0.25,0.04,0.07,0.24,0.08,0.9,0.05,0.41,0.08,0.3,0.88,0
7989,2016,0.42,0.42,0.23,0.04,0.17,0.21,0.08,0.9,0.04,0.36,0.04,0.33,0.88,0
7990,2016,0.46,0.41,0.23,0.05,0.26,0.2,0.08,0.9,0.04,0.3,0.01,0.37,0.88,0
7991,2016,0.5,0.37,0.25,0.08,0.31,0.2,0.08,0.9,0.03,0.25,0.01,0.4,0.87,0
7992,2016,0.53,0.32,0.24,0.17,0.32,0.2,0.09,0.9,0.03,0.2,0.01,0.41,0.85,0
7993,2016,0.54,0.28,0.25,0.28,0.33,0.2,0.12,0.9,0.04,0.17,0.01,0.42,0.82,0
7994,2016,0.51,0.26,0.27,0.31,0.37,0.21,0.19,0.9,0.07,0.14,0.02,0.45,0.77,0
7995,2016,0.46,0.23,0.3,0.3,0.38,0.22,0.32,0.88,0.11,0.12,0.02,0.53,0.7,0
7996,2016,0.42,0.21,0.32,0.26,0.34,0.23,0.5,0.79,0.14,0.11,0.03,0.57,0.62,0
7997,2016,0.39,0.2,0.33,0.2,0.33,0.25,0.67,0.55,0.15,0.1,0.05,0.59,0.54,0
7998,2016,0.35,0.19,0.33,0.14,0.34,0.25,0.8,0.37,0.16,0.11,0.09,0.58,0.47,0
7999,2016,0.32,0.19,0.32,0.12,0.37,0.24,0.88,0.3,0.19,0.12,0.15,0.54,0.43,0
8000,2016,0.29,0.2,0.29,0.1,0.36,0.2,0.9,0.35,0.23,0.14,0.21,0.47,0.4,0
8001,2016,0.24,0.19,0.24,0.08,0.32,0.14,0.9,0.44,0.28,0.15,0.23,0.38,0.34,0
8002,2016,0.26,0.35,0.29,0.14,0.3,0.09,0.9,0.52,0.34,0.17,0.24,0.36,0.4,0
8003,2016,0.41,0.6,0.38,0.24,0.31,0.07,0.9,0.51,0.4,0.17,0.27,0.36,0.56,0
8004,2016,0.56,0.73,0.44,0.24,0.32,0.06,0.9,0.41,0.48,0.17,0.3,0.37,0.63,0
8005,2016,0.7,0.8,0.45,0.22,0.34,0.07,0.9,0.28,0.52,0.16,0.29,0.36,0.66,0
8006,2016,0.74,0.83,0.45,0.25,0.32,0.09,0.88,0.15,0.5,0.15,0.25,0.34,0.64,0
8007,2016,0.68,0.83,0.43,0.25,0.28,0.11,0.73,0.07,0.54,0.15,0.21,0.31,0.55,0
8008,2016,0.47,0.78,0.37,0.19,0.26,0.13,0.5,0.05,0.58,0.15,0.17,0.27,0.43,0
8009,2016,0.21,0.59,0.23,0.1,0.22,0.15,0.31,0.05,0.58,0.16,0.15,0.18,0.36,0
8010,2016,0.14,0.5,0.18,0.07,0.22,0.18,0.2,0.06,0.56,0.19,0.17,0.18,0.35,0
8011,2016,0.16,0.51,0.17,0.05,0.24,0.19,0.14,0.05,0.53,0.19,0.21,0.19,0.35,0
8012,2016,0.22,0.52,0.19,0.05,0.28,0.15,0.14,0.02,0.5,0.18,0.22,0.2,0.33,0
8013,2016,0.29,0.51,0.21,0.06,0.33,0.09,0.13,0.01,0.48,0.17,0.21,0.18,0.3,0
8014,2016,0.33,0.48,0.22,0.07,0.39,0.05,0.15,0.01,0.45,0.16,0.22,0.15,0.29,0
8015,2016,0.35,0.41,0.19,0.08,0.44,0.03,0.19,0.01,0.42,0.16,0.2,0.11,0.27,0
8016,2016,0.3,0.31,0.15,0.08,0.45,0.02,0.25,0.02,0.42,0.15,0.18,0.07,0.24,0
8017,2016,0.22,0.25,0.12,0.07,0.44,0.01,0.3,0.03,0.43,0.15,0.17,0.04,0.19,0
8018,2016,0.17,0.19,0.07,0.07,0.45,0.01,0.32,0.05,0.44,0.14,0.18,0.03,0.16,0
8019,2016,0.15,0.14,0.04,0.07,0.46,0.01,0.32,0.09,0.44,0.13,0.19,0.02,0.13,0
8020,2016,0.13,0.13,0.02,0.07,0.44,0.01,0.31,0.17,0.45,0.12,0.21,0.01,0.11,0
8021,2016,0.13,0.12,0.01,0.07,0.42,0.01,0.31,0.27,0.45,0.1,0.24,0,0.08,0
8022,2016,0.13,0.13,0.01,0.07,0.41,0.01,0.31,0.39,0.47,0.09,0.29,0,0.06,0
8023,2016,0.13,0.13,0.01,0.08,0.42,0.01,0.31,0.47,0.5,0.07,0.33,0,0.05,0
8024,2016,0.15,0.13,0.01,0.07,0.42,0.03,0.34,0.5,0.53,0.05,0.37,0.01,0.05,0
8025,2016,0.12,0.08,0,0.05,0.41,0.04,0.37,0.59,0.52,0.04,0.34,0.01,0.04,0
8026,2016,0.09,0.03,0,0.03,0.44,0.04,0.41,0.71,0.5,0.03,0.29,0.01,0.06,0
8027,2016,0.08,0.01,0,0.05,0.46,0.06,0.45,0.79,0.47,0.04,0.33,0,0.12,0
8028,2016,0.07,0.01,0,0.06,0.4,0.08,0.46,0.85,0.44,0.04,0.36,0.01,0.16,0
8029,2016,0.08,0.02,0,0.04,0.35,0.09,0.47,0.87,0.42,0.04,0.33,0.01,0.19,0
8030,2016,0.09,0.02,0,0,0.36,0.1,0.46,0.88,0.36,0.03,0.36,0.02,0.2,0
8031,2016,0.08,0.01,0,0,0.39,0.11,0.43,0.89,0.31,0.02,0.32,0.02,0.16,0
8032,2016,0.04,0.03,0.02,0.01,0.28,0.1,0.41,0.9,0.28,0.01,0.21,0.01,0.11,0
8033,2016,0.01,0.07,0.05,0.01,0.2,0.09,0.42,0.9,0.3,0.01,0.18,0.05,0.1,0
8034,2016,0.01,0.09,0.07,0.02,0.2,0.09,0.46,0.9,0.34,0.01,0.17,0.07,0.1,0
8035,2016,0.01,0.07,0.08,0.01,0.2,0.1,0.46,0.9,0.37,0.02,0.14,0.05,0.12,0
8036,2016,0,0.05,0.07,0,0.19,0.09,0.46,0.9,0.37,0.02,0.09,0.03,0.13,0
8037,2016,0,0.04,0.06,0,0.17,0.07,0.5,0.9,0.38,0.01,0.05,0.01,0.14,0
8038,2016,0.01,0.02,0.03,0,0.19,0.06,0.59,0.9,0.38,0.01,0.03,0,0.15,0
8039,2016,0.03,0.01,0.02,0,0.24,0.07,0.66,0.9,0.4,0.02,0.02,0,0.17,0
8040,2016,0.07,0,0.02,0,0.29,0.07,0.69,0.9,0.43,0.04,0.01,0,0.18,0
8041,2016,0.1,0.01,0.04,0.03,0.36,0.08,0.7,0.9,0.45,0.05,0.01,0,0.18,0
8042,2016,0.11,0.02,0.05,0.03,0.51,0.09,0.74,0.9,0.48,0.06,0.01,0,0.17,0
8043,2016,0.09,0.02,0.07,0.02,0.71,0.09,0.79,0.9,0.5,0.08,0.03,0.01,0.16,0
8044,2016,0.12,0.01,0.09,0,0.82,0.09,0.78,0.9,0.5,0.08,0.05,0.01,0.14,0
8045,2016,0.08,0.01,0.09,0,0.87,0.07,0.7,0.9,0.47,0.09,0.08,0.02,0.11,0
8046,2016,0.06,0.02,0.1,0.03,0.89,0.05,0.63,0.9,0.42,0.1,0.13,0.03,0.09,0
8047,2016,0.04,0.02,0.11,0.06,0.9,0.04,0.64,0.89,0.42,0.12,0.24,0.06,0.08,0
8048,2016,0.04,0.05,0.11,0.13,0.9,0.03,0.7,0.83,0.53,0.14,0.39,0.09,0.06,0
8049,2016,0.08,0.07,0.1,0.25,0.9,0.02,0.76,0.82,0.54,0.15,0.45,0.09,0.04,0
8050,2016,0.15,0.1,0.08,0.44,0.9,0.01,0.82,0.88,0.55,0.14,0.4,0.09,0.04,0
8051,2016,0.27,0.12,0.12,0.64,0.89,0.01,0.87,0.89,0.56,0.13,0.46,0.14,0.07,0
8052,2016,0.4,0.14,0.16,0.77,0.84,0.01,0.88,0.89,0.55,0.12,0.58,0.22,0.11,0
8053,2016,0.52,0.14,0.17,0.8,0.7,0.01,0.89,0.88,0.49,0.11,0.56,0.27,0.15,0
8054,2016,0.54,0.12,0.16,0.77,0.55,0.01,0.88,0.83,0.37,0.11,0.56,0.31,0.14,0
8055,2016,0.51,0.13,0.12,0.65,0.49,0.01,0.84,0.81,0.28,0.13,0.62,0.3,0.1,0
8056,2016,0.49,0.11,0.07,0.65,0.46,0.01,0.71,0.78,0.24,0.18,0.69,0.2,0.05,0
8057,2016,0.57,0.05,0.03,0.69,0.46,0.02,0.66,0.67,0.27,0.32,0.79,0.14,0.04,0
8058,2016,0.63,0.02,0.02,0.7,0.47,0.02,0.73,0.52,0.31,0.46,0.85,0.17,0.06,0
8059,2016,0.67,0.01,0.03,0.69,0.47,0.02,0.86,0.32,0.36,0.5,0.8,0.22,0.11,0
8060,2016,0.69,0.01,0.03,0.65,0.46,0.02,0.9,0.18,0.42,0.49,0.69,0.22,0.2,0
8061,2016,0.73,0.01,0.04,0.62,0.42,0.02,0.9,0.11,0.46,0.43,0.6,0.19,0.28,0
8062,2016,0.75,0.01,0.04,0.63,0.39,0.01,0.9,0.13,0.52,0.37,0.53,0.14,0.33,0
8063,2016,0.77,0.01,0.04,0.64,0.36,0.01,0.9,0.18,0.58,0.36,0.48,0.1,0.35,0
8064,2016,0.77,0.02,0.04,0.6,0.33,0.02,0.9,0.22,0.62,0.39,0.45,0.06,0.36,0
8065,2016,0.76,0.02,0.04,0.53,0.3,0.02,0.9,0.25,0.67,0.42,0.43,0.03,0.36,0
8066,2016,0.76,0.04,0.03,0.51,0.31,0.03,0.9,0.29,0.75,0.42,0.31,0.01,0.35,0
8067,2016,0.79,0.06,0.03,0.5,0.35,0.04,0.9,0.36,0.8,0.4,0.22,0.01,0.36,0
8068,2016,0.84,0.09,0.02,0.46,0.39,0.04,0.9,0.47,0.78,0.38,0.21,0.01,0.35,0
8069,2016,0.86,0.12,0.02,0.42,0.43,0.04,0.9,0.59,0.72,0.36,0.25,0,0.34,0
8070,2016,0.86,0.14,0.02,0.41,0.47,0.04,0.9,0.7,0.65,0.36,0.33,0,0.32,0
8071,2016,0.87,0.15,0.03,0.42,0.5,0.05,0.9,0.7,0.59,0.38,0.44,0,0.31,0
8072,2016,0.86,0.13,0.03,0.39,0.52,0.05,0.9,0.61,0.55,0.36,0.55,0,0.29,0
8073,2016,0.84,0.1,0.03,0.34,0.52,0.04,0.9,0.62,0.53,0.29,0.62,0,0.27,0
8074,2016,0.83,0.12,0.04,0.37,0.48,0.03,0.9,0.74,0.52,0.2,0.66,0,0.33,0
8075,2016,0.82,0.17,0.04,0.46,0.44,0.04,0.9,0.81,0.54,0.14,0.71,0,0.45,0
8076,2016,0.86,0.2,0.04,0.45,0.41,0.05,0.9,0.84,0.55,0.1,0.75,0,0.56,0
8077,2016,0.88,0.3,0.05,0.47,0.37,0.06,0.87,0.88,0.49,0.07,0.77,0,0.59,0
8078,2016,0.89,0.43,0.06,0.52,0.26,0.06,0.74,0.88,0.39,0.07,0.75,0.01,0.55,0
8079,2016,0.88,0.48,0.07,0.44,0.17,0.06,0.52,0.89,0.31,0.08,0.76,0.01,0.43,0
8080,2016,0.85,0.3,0.07,0.3,0.14,0.06,0.35,0.89,0.25,0.1,0.81,0.02,0.29,0
8081,2016,0.85,0.19,0.08,0.2,0.1,0.06,0.25,0.89,0.22,0.15,0.84,0.02,0.27,0
8082,2016,0.85,0.19,0.11,0.19,0.09,0.07,0.18,0.87,0.21,0.19,0.86,0.03,0.27,0
8083,2016,0.85,0.19,0.11,0.19,0.07,0.07,0.16,0.86,0.2,0.2,0.86,0.04,0.26,0
8084,2016,0.84,0.19,0.09,0.14,0.05,0.06,0.16,0.85,0.2,0.22,0.86,0.03,0.27,0
8085,2016,0.81,0.18,0.06,0.09,0.03,0.07,0.19,0.83,0.23,0.21,0.85,0.02,0.28,0
8086,2016,0.78,0.15,0.03,0.06,0.01,0.12,0.2,0.8,0.28,0.18,0.82,0.03,0.29,0
8087,2016,0.73,0.13,0.03,0.03,0.01,0.11,0.24,0.79,0.31,0.16,0.81,0.04,0.28,0
8088,2016,0.67,0.13,0.03,0.02,0.01,0.08,0.29,0.79,0.32,0.14,0.79,0.03,0.25,0
8089,2016,0.59,0.14,0.02,0.03,0.01,0.06,0.34,0.78,0.32,0.12,0.74,0.04,0.22,0
8090,2016,0.53,0.15,0.01,0.06,0.02,0.04,0.36,0.75,0.32,0.1,0.56,0.02,0.17,0
8091,2016,0.47,0.15,0.01,0.1,0.04,0.03,0.32,0.72,0.32,0.08,0.39,0.01,0.13,0
8092,2016,0.4,0.17,0.01,0.15,0.05,0.02,0.28,0.72,0.31,0.06,0.27,0.01,0.09,0
8093,2016,0.35,0.24,0.01,0.2,0.08,0.02,0.24,0.72,0.3,0.05,0.2,0.01,0.06,0
8094,2016,0.3,0.31,0.02,0.25,0.12,0.02,0.19,0.69,0.29,0.05,0.16,0.01,0.04,0
8095,2016,0.26,0.37,0.04,0.27,0.15,0.03,0.14,0.53,0.29,0.04,0.15,0.03,0.03,0
8096,2016,0.23,0.37,0.05,0.23,0.15,0.04,0.11,0.31,0.29,0.04,0.17,0.04,0.02,0
8097,2016,0.17,0.28,0.06,0.12,0.13,0.04,0.11,0.25,0.3,0.03,0.17,0.04,0.01,0
8098,2016,0.16,0.3,0.07,0.08,0.12,0.04,0.12,0.3,0.3,0.03,0.17,0.04,0.01,0
8099,2016,0.17,0.31,0.07,0.07,0.11,0.03,0.15,0.31,0.35,0.02,0.2,0.04,0.03,0
8100,2016,0.19,0.26,0.06,0.07,0.1,0.02,0.17,0.27,0.41,0.02,0.23,0.03,0.04,0
8101,2016,0.19,0.22,0.06,0.06,0.1,0.02,0.18,0.24,0.45,0.02,0.25,0.01,0.05,0
8102,2016,0.17,0.18,0.05,0.04,0.08,0.04,0.16,0.25,0.46,0.02,0.22,0.01,0.05,0
8103,2016,0.12,0.14,0.03,0.02,0.08,0.05,0.14,0.33,0.46,0.02,0.18,0.01,0.05,0
8104,2016,0.07,0.1,0.03,0.01,0.1,0.06,0.12,0.4,0.45,0.02,0.11,0.01,0.04,0
8105,2016,0.03,0.05,0.03,0,0.12,0.04,0.12,0.44,0.47,0.03,0.09,0.01,0.04,0
8106,2016,0.01,0.05,0.04,0.01,0.14,0.04,0.12,0.47,0.49,0.04,0.1,0.02,0.05,0
8107,2016,0.01,0.04,0.05,0.03,0.14,0.03,0.14,0.45,0.52,0.04,0.11,0.03,0.06,0
8108,2016,0.02,0.04,0.06,0.07,0.12,0.03,0.16,0.44,0.55,0.04,0.11,0.03,0.07,0
8109,2016,0.03,0.04,0.07,0.07,0.1,0.03,0.18,0.43,0.57,0.04,0.11,0.03,0.07,0
8110,2016,0.06,0.06,0.08,0.05,0.08,0.03,0.2,0.41,0.57,0.04,0.12,0.05,0.07,0
8111,2016,0.07,0.05,0.05,0.04,0.06,0.04,0.22,0.39,0.57,0.04,0.13,0.03,0.07,0
8112,2016,0.04,0.05,0.04,0.02,0.05,0.04,0.24,0.36,0.58,0.05,0.11,0.02,0.07,0
8113,2016,0.05,0.05,0.02,0.01,0.04,0.04,0.28,0.33,0.6,0.05,0.09,0.01,0.07,0
8114,2016,0.06,0.07,0.01,0.03,0.03,0.03,0.35,0.31,0.63,0.05,0.1,0,0.07,0
8115,2016,0.06,0.07,0,0.07,0.02,0.03,0.41,0.3,0.69,0.06,0.13,0,0.07,0
8116,2016,0.09,0.05,0,0.1,0.03,0.03,0.47,0.29,0.74,0.07,0.16,0,0.07,0
8117,2016,0.13,0.03,0,0.1,0.03,0.03,0.52,0.29,0.78,0.07,0.18,0,0.06,0
8118,2016,0.16,0.03,0.01,0.1,0.05,0.02,0.57,0.29,0.81,0.08,0.2,0,0.05,0
8119,2016,0.19,0.03,0.02,0.09,0.06,0.01,0.61,0.28,0.83,0.09,0.23,0,0.04,0
8120,2016,0.19,0.03,0.03,0.07,0.08,0.01,0.67,0.19,0.85,0.1,0.26,0,0.03,0
8121,2016,0.16,0.02,0.04,0.04,0.09,0,0.75,0.16,0.86,0.1,0.28,0,0.03,0
8122,2016,0.12,0.02,0.06,0.03,0.11,0,0.83,0.21,0.87,0.08,0.3,0.02,0.04,0
8123,2016,0.15,0.03,0.09,0.03,0.14,0,0.89,0.23,0.88,0.06,0.34,0.04,0.07,0
8124,2016,0.18,0.05,0.09,0.04,0.17,0,0.9,0.25,0.89,0.06,0.43,0.04,0.08,0
8125,2016,0.2,0.06,0.08,0.05,0.21,0,0.9,0.25,0.89,0.06,0.5,0.03,0.09,0
8126,2016,0.23,0.06,0.06,0.05,0.21,0.01,0.9,0.19,0.9,0.08,0.49,0.02,0.08,0
8127,2016,0.23,0.06,0.05,0.05,0.2,0.02,0.9,0.17,0.9,0.13,0.48,0.01,0.07,0
8128,2016,0.19,0.04,0.04,0.05,0.17,0.04,0.9,0.15,0.9,0.19,0.5,0,0.06,0
8129,2016,0.24,0.03,0.04,0.09,0.15,0.06,0.9,0.14,0.9,0.27,0.57,0,0.06,0
8130,2016,0.33,0.02,0.05,0.11,0.14,0.08,0.9,0.15,0.9,0.3,0.62,0,0.08,0
8131,2016,0.4,0.01,0.05,0.13,0.14,0.08,0.9,0.16,0.88,0.3,0.66,0,0.1,0
8132,2016,0.45,0.01,0.04,0.15,0.13,0.08,0.89,0.14,0.79,0.28,0.73,0.01,0.12,0
8133,2016,0.47,0.01,0.04,0.14,0.13,0.1,0.86,0.14,0.64,0.26,0.8,0.01,0.14,0
8134,2016,0.47,0.01,0.03,0.11,0.13,0.11,0.71,0.17,0.47,0.26,0.84,0.02,0.14,0
8135,2016,0.46,0.01,0.03,0.09,0.12,0.12,0.46,0.23,0.32,0.26,0.86,0.03,0.14,0
8136,2016,0.45,0.01,0.02,0.07,0.11,0.12,0.24,0.27,0.22,0.28,0.86,0.04,0.13,0
8137,2016,0.45,0.01,0.01,0.05,0.09,0.13,0.12,0.28,0.16,0.3,0.86,0.03,0.12,0
8138,2016,0.42,0.01,0.01,0.03,0.06,0.14,0.05,0.29,0.11,0.32,0.85,0.04,0.12,0
8139,2016,0.36,0.01,0,0.02,0.04,0.15,0.02,0.29,0.07,0.36,0.79,0.06,0.11,0
8140,2016,0.31,0.02,0,0.02,0.02,0.14,0,0.29,0.07,0.39,0.72,0.08,0.1,0
8141,2016,0.3,0.04,0.01,0.02,0,0.14,0,0.31,0.07,0.4,0.64,0.1,0.08,0
8142,2016,0.3,0.05,0.01,0.02,0,0.15,0,0.34,0.08,0.41,0.49,0.11,0.08,0
8143,2016,0.29,0.06,0.01,0.01,0,0.16,0,0.35,0.09,0.43,0.39,0.1,0.08,0
8144,2016,0.23,0.05,0.01,0,0,0.17,0,0.35,0.1,0.49,0.31,0.09,0.07,0
8145,2016,0.14,0.03,0,0,0,0.16,0,0.34,0.11,0.53,0.24,0.06,0.06,0
8146,2016,0.09,0.01,0,0,0.01,0.16,0.01,0.37,0.11,0.54,0.3,0.02,0.06,0
8147,2016,0.07,0,0,0,0,0.15,0.02,0.48,0.11,0.54,0.4,0,0.07,0
8148,2016,0.06,0,0,0,0,0.15,0.03,0.58,0.11,0.56,0.45,0,0.06,0
8149,2016,0.06,0,0,0,0,0.15,0.04,0.64,0.12,0.58,0.45,0,0.05,0
8150,2016,0.04,0,0,0,0,0.15,0.03,0.61,0.1,0.56,0.39,0,0.03,0
8151,2016,0.02,0,0,0,0,0.15,0.02,0.66,0.08,0.49,0.26,0.01,0.02,0
8152,2016,0,0,0,0,0,0.15,0.01,0.72,0.08,0.39,0.12,0.01,0.01,0
8153,2016,0,0,0,0,0.02,0.14,0.01,0.75,0.1,0.31,0.04,0.02,0.01,0
8154,2016,0,0,0.01,0,0.05,0.14,0.01,0.75,0.15,0.23,0.02,0.04,0.01,0
8155,2016,0,0.01,0.02,0.01,0.08,0.15,0.02,0.75,0.18,0.17,0.02,0.07,0.02,0
8156,2016,0.01,0.02,0.03,0.02,0.12,0.14,0.03,0.76,0.21,0.12,0.04,0.09,0.02,0
8157,2016,0.03,0.01,0.03,0.02,0.13,0.13,0.04,0.77,0.23,0.1,0.06,0.09,0.03,0
8158,2016,0.04,0,0.03,0.01,0.12,0.13,0.05,0.77,0.25,0.09,0.08,0.07,0.04,0
8159,2016,0.06,0,0.03,0,0.11,0.15,0.06,0.76,0.27,0.07,0.08,0.06,0.04,0
8160,2016,0.09,0,0.04,0,0.1,0.2,0.09,0.74,0.31,0.05,0.08,0.05,0.04,0
8161,2016,0.15,0,0.05,0,0.11,0.27,0.12,0.73,0.36,0.03,0.07,0.05,0.05,0
8162,2016,0.2,0,0.07,0,0.09,0.32,0.19,0.72,0.43,0.02,0.09,0.06,0.05,0
8163,2016,0.2,0.03,0.08,0,0.07,0.37,0.3,0.72,0.51,0.03,0.12,0.07,0.05,0
8164,2016,0.15,0.06,0.1,0,0.05,0.41,0.41,0.69,0.58,0.04,0.16,0.09,0.05,0
8165,2016,0.09,0.07,0.1,0,0.03,0.42,0.49,0.65,0.63,0.07,0.2,0.1,0.06,0
8166,2016,0.04,0.06,0.1,0,0.01,0.42,0.54,0.64,0.68,0.09,0.26,0.11,0.05,0
