Timestamp,dena21,dena81,dena82,dena22,dena23,dena71,dena84,dena73,dena24,dena83,dena72,dena74,dena25,dena75,dena41,dena42,dena26,dena76
03/04/15 11:00 AM,971.477183679159,4794.51183679159,1917.08155103748,2851.55746943327,4410.31620414991,1115.58563264168,3176.77563264168,3609.10097952925,3076.90028575411,2371.38310207495,9235.15885698355,6143.23351009598,2969.79310207495,5267.45436735832,3350.37281632084,5252.71,4598.65775518738,1532.88591839579
03/04/15 12:00 PM,962.209814727787,4744.90614727787,1898.00944418336,2820.48651782229,4362.54577673344,1107.34837054443,3150.49637054443,3585.91203799434,3044.62070309451,2346.04288836672,9175.70918762197,6103.97352017205,2939.21488836672,5219.81962945558,3321.81018527221,5206.732,4546.9472209168,1515.64907363893
03/04/15 01:00 PM,931.590195188976,4581.45595188976,1835.08558556693,2718.27556151181,4205.37134226771,1079.85360962205,3063.20260962205,3507.99285292126,2938.30736632283,2262.63317113386,8975.96653470867,5972.01629140946,2838.44417113386,5062.13039037795,3227.04480481102,5054.341,4377.00292783464,1459.00097594488
03/04/15 02:00 PM,889.751821577921,4359.2462157792,1749.33546473376,2579.74257262336,3992.26985893504,1041.58435684416,2942.75235684416,3398.24996264288,2793.89475104544,2149.45492946752,8694.69299581823,5786.07539001952,2701.40692946752,4845.90364315584,3096.56817842208,4844.912,4147.0773236688,1382.3591078896
03/04/15 03:00 PM,866.045952168546,4233.92752168545,1700.86785650564,2501.83561734836,3872.38942602254,1019.53609566291,2873.89409566291,3334.364526146,2712.51366517982,2085.73971301127,8530.97733928074,5677.78690879764,2624.10171301127,4722.99190433709,3022.12404783145,4725.622,4017.98928252818,1339.32976084273
03/04/15 04:00 PM,842.727469871361,4111.07669871361,1653.27740961408,2425.62175897089,3755.08663845633,997.587060257278,2805.72406025728,3270.30283141503,2632.78028909953,2023.36081922817,8366.8268436019,5569.16807244414,2548.30381922816,4601.80493974272,2948.52753012864,4607.833,3891.86204807041,1297.2873493568
03/04/15 05:00 PM,862.490073877893,4215.16673877893,1693.60522163368,2490.18659102314,3854.46188653471,1016.20585224422,2863.52685224421,3324.67418734318,2700.33451714525,2076.20844326735,8506.14593141902,5661.35859632005,2612.52744326735,4704.53014775578,3010.92492612211,4707.689,3998.70110816839,1332.90036938946
03/04/15 06:00 PM,940.463983870326,4628.75383870326,1853.30695161098,2747.8258709626,4250.81680644391,1087.86603225935,3088.57503225935,3530.78117742642,2969.06388709228,2286.75590322195,9034.38045163089,6010.61430646382,2867.60690322195,5107.87796774065,3254.57101612967,5098.581,4426.10975805488,1475.36991935163
03/04/15 07:00 PM,931.938572623363,4583.31172623362,1835.80071787009,2719.4345809869,4207.15387148035,1080.16885475328,3064.19985475328,3508.89070114302,2939.51400836354,2263.57943574017,8978.26796654586,5973.53712015612,2839.58843574017,5063.92714524672,3228.12642737664,5056.079,4378.92858935043,1459.64286311681
03/04/15 08:00 PM,866.798118802024,4237.89718802023,1702.40435640607,2504.30095041619,3876.18342562428,1020.23976239595,2876.08576239595,3336.41069317775,2715.09083161416,2087.75671281214,8536.22067354335,5681.25574276156,2626.55071281214,4726.89623760405,3024.49188119798,4729.414,4022.07178203035,1340.69059401012
03/04/15 09:00 PM,825.814277788841,4022.23477788841,1618.81283336652,2370.60622231073,3670.39333346609,981.503444422319,2756.00544442232,3223.07294432275,2575.14794452188,1978.30166673304,8245.81622191246,5489.06872201203,2493.47966673304,4513.72855557768,2894.91572221116,4522.118,3800.91416683261,1266.9713889442
03/04/15 10:00 PM,818.455736030905,3983.65136030905,1603.83220809272,2346.73988824724,3633.64783237086,974.46252793819,2734.30152793819,3202.32190366004,2550.12615221634,1958.74641618543,8192.65139113465,5453.8710154128,2469.66741618543,4475.36147206181,2871.52926396909,4484.751,3761.48604046358,1253.82868015453
03/04/15 11:00 PM,764.929727388586,3704.28327388586,1495.12418216576,2174.42381910869,3368.25772866303,922.446545222829,2575.08754522283,3047.63799872556,2369.0920917201,1817.40636433151,7796.3956331196,5191.40517961687,2297.20536433151,4195.40945477717,2700.28527261141,4211.569,3477.29591082879,1159.09863694293
03/05/15 12:00 AM,706.048835278187,3399.63435278187,1376.08150583456,1987.5366822255,3080.24702333825,863.568329443626,2397.16932944363,2869.72781193994,2171.96584694731,1663.80101166912,7340.74061221076,4889.34212971445,2109.04001166912,3885.64767055637,2509.56616472181,3908.209,3170.08252917281,1056.69417639094
